x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.1215,0.2587,0.0961,0.0000e+00,-8.1094e-10,-5.1560e-08,4.6967
0.1215,0.2529,0.1104,0.0000e+00,9.5941e-09,-5.0666e-08,4.8995
0.1215,0.2464,0.1244,0.0000e+00,1.9688e-08,-4.7660e-08,5.1041
0.1215,0.2390,0.1380,0.0000e+00,5.1566e-08,8.3816e-29,0.0000
0.1215,0.2309,0.1512,0.0000e+00,5.1566e-08,1.9646e-29,0.0000
0.1215,0.2221,0.1638,0.0000e+00,4.2544e-08,-2.9139e-08,5.6827
0.1215,0.2126,0.1760,0.0000e+00,5.1566e-08,3.6726e-26,0.0000
0.1215,0.1760,0.2126,0.0000e+00,5.1566e-08,-1.8672e-17,6.2832
0.1215,0.1638,0.2221,0.0000e+00,4.9853e-08,1.3182e-08,0.2585
0.1215,0.1512,0.2309,0.0000e+00,4.7482e-08,2.0114e-08,0.4007
0.1215,0.1380,0.2390,0.0000e+00,4.4261e-08,2.6458e-08,0.5388
0.1215,0.1244,0.2464,0.0000e+00,4.0307e-08,3.2163e-08,0.6735
0.1215,0.1104,0.2529,0.0000e+00,3.5754e-08,3.7158e-08,0.8047
0.1215,0.0961,0.2587,0.0000e+00,3.0697e-08,4.1434e-08,0.9332
0.1215,0.0461,0.2721,0.0000e+00,1.1542e-08,5.0258e-08,1.3451
0.1215,0.0308,0.2743,0.0000e+00,5.5219e-09,5.1270e-08,1.4635
0.1215,0.0154,0.2756,0.0000e+00,-4.8182e-10,5.1564e-08,1.5801
0.1215,0.0000,0.2760,0.0000e+00,-6.3991e-09,5.1168e-08,1.6952
0.1215,-0.0154,0.2756,0.0000e+00,-1.2158e-08,5.0113e-08,1.8088
0.1215,-0.0308,0.2743,0.0000e+00,-1.7700e-08,4.8433e-08,1.9212
0.1215,-0.0461,0.2721,0.0000e+00,-2.2978e-08,4.6164e-08,2.0326
0.1215,-0.0961,0.2587,0.0000e+00,-3.8241e-08,3.4594e-08,2.4062
0.1215,-0.1104,0.2529,0.0000e+00,-4.1952e-08,2.9984e-08,2.5211
0.1215,-0.1244,0.2464,0.0000e+00,-4.5201e-08,2.4818e-08,2.6395
0.1215,-0.1380,0.2390,0.0000e+00,-4.7916e-08,1.9057e-08,2.7631
0.1215,-0.1512,0.2309,0.0000e+00,-4.9988e-08,1.2662e-08,2.8935
0.1215,-0.1638,0.2221,0.0000e+00,-5.1261e-08,5.5993e-09,3.0328
0.1215,-0.1760,0.2126,0.0000e+00,-5.1522e-08,-2.1366e-09,3.1830
0.1215,-0.2126,0.1760,0.0000e+00,-4.1022e-08,-3.1245e-08,3.7925
0.1215,-0.2221,0.1638,0.0000e+00,-3.3294e-08,-3.9378e-08,4.0105
0.1215,-0.2309,0.1512,0.0000e+00,-2.3316e-08,-4.5994e-08,4.2432
0.1215,-0.2390,0.1380,0.0000e+00,-1.1574e-08,-5.0250e-08,4.4860
0.1215,-0.2464,0.1244,0.0000e+00,5.1566e-08,8.6863e-29,0.0000
0.1215,-0.2529,0.1104,0.0000e+00,5.1566e-08,3.6008e-27,0.0000
0.1215,-0.2587,0.0961,0.0000e+00,2.4687e-08,-4.5273e-08,5.2116
