x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0585,0.2221,-0.1638,0.0000e+00,1.4294e-09,2.3161e-08,1.5092
0.0585,0.2309,-0.1512,0.0000e+00,1.5080e-09,2.3156e-08,1.5058
0.0585,0.2390,-0.1380,0.0000e+00,1.9503e-09,2.3123e-08,1.4867
0.0585,0.2464,-0.1244,0.0000e+00,2.7363e-09,2.3043e-08,1.4526
0.0585,0.2529,-0.1104,0.0000e+00,2.3349e-09,2.3087e-08,1.4700
0.0585,0.2587,-0.0961,0.0000e+00,2.5941e-09,2.3059e-08,1.4588
0.1755,0.2721,-0.0461,0.0000e+00,3.4319e-09,2.2950e-08,1.4224
0.1755,0.2743,-0.0308,0.0000e+00,9.5917e-10,2.3185e-08,1.5294
0.1755,0.2756,-0.0154,0.0000e+00,3.8691e-09,2.2880e-08,1.4033
0.1755,0.2760,0.0000,0.0000e+00,2.7230e-09,2.3044e-08,1.4532
0.1755,0.2756,0.0154,0.0000e+00,2.3546e-09,2.3085e-08,1.4692
0.1755,0.2743,0.0308,0.0000e+00,1.0371e-09,2.3182e-08,1.5261
0.1755,0.2721,0.0461,0.0000e+00,1.4096e-09,2.3162e-08,1.5100
0.1755,0.2587,0.0961,0.0000e+00,1.7580e-09,2.3138e-08,1.4950
0.1755,0.2529,0.1104,0.0000e+00,3.2251e-09,2.2980e-08,1.4314
0.1755,0.2464,0.1244,0.0000e+00,2.5846e-09,2.3060e-08,1.4592
0.1755,0.2390,0.1380,0.0000e+00,1.4044e-09,2.3162e-08,1.5102
0.1755,0.2309,0.1512,0.0000e+00,2.8693e-09,2.3027e-08,1.4468
0.1755,0.2221,0.1638,0.0000e+00,2.3146e-09,2.3089e-08,1.4709
0.1755,0.2126,0.1760,0.0000e+00,1.8629e-09,2.3130e-08,1.4904
0.1755,0.1760,0.2126,0.0000e+00,3.1530e-09,2.2990e-08,1.4345
0.1755,0.1638,0.2221,0.0000e+00,2.4953e-09,2.3070e-08,1.4631
0.1755,0.1512,0.2309,0.0000e+00,2.2518e-09,2.3095e-08,1.4736
0.1755,0.1380,0.2390,0.0000e+00,3.3279e-09,2.2965e-08,1.4269
0.1755,0.1244,0.2464,0.0000e+00,3.0414e-09,2.3005e-08,1.4393
0.1755,0.1104,0.2529,0.0000e+00,2.5396e-09,2.3065e-08,1.4611
0.1755,0.0961,0.2587,0.0000e+00,2.9030e-09,2.3022e-08,1.4454
