X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
342.88, 176.05, 251.32, -47.534000, -2.009000, -0.291000
332.44, 176.05, 251.32, -47.531000, -2.011000, -0.273000
322.01, 176.05, 251.32, -47.530000, -2.013000, -0.278000
311.57, 176.05, 251.32, -47.521000, -2.019000, -0.270000
301.14, 176.05, 251.32, -47.517000, -2.014000, -0.272000
290.70, 176.05, 251.32, -47.511000, -2.015000, -0.274000
280.27, 176.05, 251.32, -47.517000, -2.010000, -0.263000
269.83, 176.05, 251.32, -47.511000, -2.017000, -0.269000
259.40, 176.05, 251.32, -47.509000, -2.013000, -0.275000
248.96, 176.05, 251.32, -47.510000, -2.011000, -0.285000
238.53, 176.05, 251.32, -47.514000, -2.010000, -0.281000
228.09, 176.05, 251.32, -47.506000, -1.988000, -0.278000
217.66, 176.05, 251.32, -47.514000, -1.992000, -0.285000
207.22, 176.05, 251.32, -47.515000, -1.993000, -0.289000
196.79, 176.05, 251.32, -47.516000, -1.991000, -0.299000
186.35, 176.05, 251.32, -47.518000, -1.979000, -0.289000
175.92, 176.05, 251.32, -47.512000, -1.978000, -0.289000
165.49, 176.05, 251.32, -47.515000, -1.972000, -0.285000
155.05, 176.05, 251.32, -47.510000, -1.978000, -0.283000
144.62, 186.49, 251.32, -47.512000, -1.968000, -0.254000
155.05, 186.49, 251.32, -47.520000, -1.969000, -0.272000
165.49, 186.49, 251.32, -47.523000, -1.983000, -0.280000
175.92, 186.49, 251.32, -47.519000, -1.982000, -0.294000
186.35, 186.49, 251.32, -47.516000, -1.986000, -0.289000
196.79, 186.49, 251.32, -47.517000, -1.996000, -0.297000
207.22, 186.49, 251.32, -47.513000, -1.998000, -0.299000
217.66, 186.49, 251.32, -47.510000, -1.993000, -0.281000
228.09, 186.49, 251.32, -47.506000, -2.000000, -0.281000
238.53, 186.49, 251.32, -47.506000, -2.013000, -0.282000
248.96, 186.49, 251.32, -47.504000, -2.011000, -0.285000
259.40, 186.49, 251.32, -47.510000, -2.015000, -0.270000
269.83, 186.49, 251.32, -47.507000, -2.015000, -0.266000
280.27, 186.49, 251.32, -47.514000, -2.017000, -0.264000
290.70, 186.49, 251.32, -47.511000, -2.017000, -0.268000
301.14, 186.49, 251.32, -47.520000, -2.014000, -0.255000
311.57, 186.49, 251.32, -47.520000, -2.023000, -0.266000
322.01, 186.49, 251.32, -47.530000, -2.014000, -0.263000
332.44, 186.49, 251.32, -47.536000, -2.018000, -0.268000
342.88, 186.49, 251.32, -47.542000, -2.017000, -0.270000
353.31, 186.49, 251.32, -47.551000, -2.006000, -0.296000
363.75, 186.49, 251.32, -47.547000, -1.996000, -0.309000
363.75, 196.92, 251.32, -47.579000, -2.002000, -0.308000
353.31, 196.92, 251.32, -47.575000, -2.023000, -0.268000
342.88, 196.92, 251.32, -47.557000, -2.026000, -0.252000
332.44, 196.92, 251.32, -47.544000, -2.021000, -0.240000
322.01, 196.92, 251.32, -47.529000, -2.013000, -0.250000
311.57, 196.92, 251.32, -47.524000, -2.025000, -0.248000
301.14, 196.92, 251.32, -47.515000, -2.022000, -0.250000
290.70, 196.92, 251.32, -47.508000, -2.015000, -0.250000
280.27, 196.92, 251.32, -47.510000, -2.013000, -0.268000
269.83, 196.92, 251.32, -47.506000, -2.019000, -0.281000
259.40, 196.92, 251.32, -47.504000, -2.016000, -0.273000
248.96, 196.92, 251.32, -47.503000, -2.016000, -0.271000
238.53, 196.92, 251.32, -47.505000, -2.009000, -0.277000
228.09, 196.92, 251.32, -47.503000, -2.010000, -0.276000
217.66, 196.92, 251.32, -47.503000, -1.996000, -0.286000
207.22, 196.92, 251.32, -47.510000, -1.997000, -0.288000
196.79, 196.92, 251.32, -47.513000, -1.999000, -0.291000
186.35, 196.92, 251.32, -47.517000, -1.985000, -0.285000
175.92, 196.92, 251.32, -47.525000, -1.984000, -0.294000
165.49, 196.92, 251.32, -47.530000, -1.970000, -0.300000
155.05, 207.36, 251.32, -47.563000, -1.957000, -0.295000
165.49, 207.36, 251.32, -47.544000, -1.969000, -0.311000
175.92, 207.36, 251.32, -47.525000, -1.985000, -0.307000
186.35, 207.36, 251.32, -47.513000, -1.990000, -0.291000
196.79, 207.36, 251.32, -47.513000, -1.992000, -0.293000
207.22, 207.36, 251.32, -47.506000, -2.000000, -0.295000
217.66, 207.36, 251.32, -47.497000, -1.995000, -0.291000
228.09, 207.36, 251.32, -47.500000, -2.015000, -0.277000
238.53, 207.36, 251.32, -47.499000, -2.017000, -0.275000
248.96, 207.36, 251.32, -47.497000, -2.010000, -0.268000
259.40, 207.36, 251.32, -47.500000, -2.017000, -0.261000
269.83, 207.36, 251.32, -47.501000, -2.013000, -0.258000
280.27, 207.36, 251.32, -47.503000, -2.006000, -0.258000
290.70, 207.36, 251.32, -47.504000, -2.021000, -0.249000
301.14, 207.36, 251.32, -47.508000, -2.020000, -0.236000
311.57, 207.36, 251.32, -47.515000, -2.023000, -0.237000
322.01, 207.36, 251.32, -47.525000, -2.017000, -0.221000
332.44, 207.36, 251.32, -47.536000, -2.023000, -0.208000
342.88, 207.36, 251.32, -47.558000, -2.027000, -0.219000
353.31, 207.36, 251.32, -47.587000, -2.032000, -0.235000
353.31, 217.79, 251.32, -47.608000, -2.043000, -0.166000
342.88, 217.79, 251.32, -47.559000, -2.035000, -0.170000
332.44, 217.79, 251.32, -47.528000, -2.033000, -0.191000
322.01, 217.79, 251.32, -47.513000, -2.021000, -0.204000
311.57, 217.79, 251.32, -47.509000, -2.022000, -0.219000
301.14, 217.79, 251.32, -47.505000, -2.022000, -0.237000
290.70, 217.79, 251.32, -47.502000, -2.025000, -0.237000
280.27, 217.79, 251.32, -47.502000, -2.020000, -0.244000
269.83, 217.79, 251.32, -47.495000, -2.014000, -0.250000
259.40, 217.79, 251.32, -47.493000, -2.018000, -0.260000
248.96, 217.79, 251.32, -47.492000, -2.014000, -0.268000
238.53, 217.79, 251.32, -47.495000, -2.018000, -0.283000
228.09, 217.79, 251.32, -47.497000, -2.009000, -0.277000
217.66, 217.79, 251.32, -47.500000, -1.997000, -0.282000
207.22, 217.79, 251.32, -47.497000, -2.008000, -0.283000
196.79, 217.79, 251.32, -47.500000, -1.998000, -0.294000
186.35, 217.79, 251.32, -47.506000, -1.988000, -0.313000
175.92, 217.79, 251.32, -47.512000, -1.980000, -0.315000
175.92, 228.23, 251.32, -47.498000, -1.992000, -0.316000
186.35, 228.23, 251.32, -47.484000, -1.998000, -0.307000
196.79, 228.23, 251.32, -47.488000, -1.998000, -0.286000
207.22, 228.23, 251.32, -47.488000, -1.999000, -0.276000
217.66, 228.23, 251.32, -47.486000, -2.010000, -0.275000
228.09, 228.23, 251.32, -47.490000, -2.011000, -0.273000
238.53, 228.23, 251.32, -47.487000, -2.020000, -0.265000
248.96, 228.23, 251.32, -47.488000, -2.020000, -0.254000
259.40, 228.23, 251.32, -47.486000, -2.020000, -0.246000
269.83, 228.23, 251.32, -47.494000, -2.022000, -0.253000
280.27, 228.23, 251.32, -47.492000, -2.021000, -0.244000
290.70, 228.23, 251.32, -47.495000, -2.028000, -0.243000
301.14, 228.23, 251.32, -47.497000, -2.031000, -0.222000
311.57, 228.23, 251.32, -47.495000, -2.030000, -0.216000
322.01, 228.23, 251.32, -47.490000, -2.038000, -0.196000
332.44, 228.23, 251.32, -47.499000, -2.026000, -0.161000
332.44, 238.66, 251.32, -47.460000, -2.026000, -0.162000
322.01, 238.66, 251.32, -47.473000, -2.026000, -0.191000
311.57, 238.66, 251.32, -47.479000, -2.026000, -0.216000
301.14, 238.66, 251.32, -47.489000, -2.031000, -0.237000
290.70, 238.66, 251.32, -47.492000, -2.042000, -0.240000
280.27, 238.66, 251.32, -47.487000, -2.031000, -0.238000
269.83, 238.66, 251.32, -47.486000, -2.027000, -0.247000
259.40, 238.66, 251.32, -47.483000, -2.022000, -0.251000
248.96, 238.66, 251.32, -47.479000, -2.018000, -0.260000
238.53, 238.66, 251.32, -47.479000, -2.018000, -0.260000
228.09, 238.66, 251.32, -47.487000, -2.017000, -0.271000
217.66, 238.66, 251.32, -47.485000, -2.009000, -0.266000
207.22, 238.66, 251.32, -47.488000, -2.003000, -0.284000
196.79, 238.66, 251.32, -47.477000, -2.010000, -0.285000
196.79, 249.09, 251.32, -47.474000, -2.008000, -0.265000
207.22, 249.09, 251.32, -47.485000, -2.013000, -0.276000
217.66, 249.09, 251.32, -47.487000, -2.017000, -0.264000
228.09, 249.09, 251.32, -47.481000, -2.019000, -0.270000
238.53, 249.09, 251.32, -47.481000, -2.025000, -0.260000
248.96, 249.09, 251.32, -47.471000, -2.033000, -0.259000
259.40, 249.09, 251.32, -47.473000, -2.037000, -0.250000
269.83, 249.09, 251.32, -47.477000, -2.033000, -0.248000
280.27, 249.09, 251.32, -47.485000, -2.032000, -0.232000
290.70, 249.09, 251.32, -47.490000, -2.044000, -0.237000
301.14, 249.09, 251.32, -47.492000, -2.037000, -0.237000
311.57, 249.09, 251.32, -47.478000, -2.035000, -0.246000
301.14, 259.53, 251.32, -47.502000, -2.054000, -0.268000
290.70, 259.53, 251.32, -47.498000, -2.061000, -0.230000
280.27, 259.53, 251.32, -47.483000, -2.052000, -0.215000
269.83, 259.53, 251.32, -47.470000, -2.045000, -0.229000
259.40, 259.53, 251.32, -47.461000, -2.037000, -0.246000
248.96, 259.53, 251.32, -47.456000, -2.038000, -0.257000
238.53, 259.53, 251.32, -47.465000, -2.032000, -0.276000
228.09, 259.53, 251.32, -47.480000, -2.014000, -0.278000
217.66, 269.96, 261.75, -47.514000, -2.017000, -0.325000
228.09, 269.96, 261.75, -47.478000, -2.015000, -0.316000
238.53, 269.96, 261.75, -47.447000, -2.027000, -0.294000
248.96, 269.96, 261.75, -47.427000, -2.035000, -0.254000
259.40, 269.96, 261.75, -47.426000, -2.043000, -0.231000
269.83, 269.96, 261.75, -47.444000, -2.052000, -0.195000
280.27, 269.96, 261.75, -47.474000, -2.065000, -0.175000
290.70, 269.96, 261.75, -47.504000, -2.077000, -0.192000
322.01, 259.53, 261.75, -47.470000, -2.053000, -0.287000
311.57, 259.53, 261.75, -47.498000, -2.061000, -0.272000
301.14, 259.53, 261.75, -47.508000, -2.051000, -0.230000
290.70, 259.53, 261.75, -47.500000, -2.054000, -0.218000
280.27, 259.53, 261.75, -47.485000, -2.040000, -0.214000
269.83, 259.53, 261.75, -47.467000, -2.040000, -0.228000
259.40, 259.53, 261.75, -47.457000, -2.037000, -0.241000
248.96, 259.53, 261.75, -47.455000, -2.028000, -0.258000
238.53, 259.53, 261.75, -47.468000, -2.022000, -0.284000
228.09, 259.53, 261.75, -47.479000, -2.017000, -0.277000
217.66, 259.53, 261.75, -47.495000, -2.019000, -0.289000
207.22, 259.53, 261.75, -47.500000, -2.023000, -0.275000
175.92, 249.09, 261.75, -47.414000, -2.004000, -0.280000
186.35, 249.09, 261.75, -47.448000, -2.002000, -0.255000
196.79, 249.09, 261.75, -47.478000, -2.006000, -0.260000
207.22, 249.09, 261.75, -47.487000, -2.010000, -0.269000
217.66, 249.09, 261.75, -47.487000, -2.008000, -0.282000
228.09, 249.09, 261.75, -47.480000, -2.013000, -0.265000
238.53, 249.09, 261.75, -47.474000, -2.030000, -0.274000
248.96, 249.09, 261.75, -47.471000, -2.026000, -0.251000
259.40, 249.09, 261.75, -47.467000, -2.032000, -0.249000
269.83, 249.09, 261.75, -47.473000, -2.039000, -0.228000
280.27, 249.09, 261.75, -47.482000, -2.031000, -0.230000
290.70, 249.09, 261.75, -47.491000, -2.038000, -0.229000
301.14, 249.09, 261.75, -47.490000, -2.033000, -0.228000
311.57, 249.09, 261.75, -47.482000, -2.034000, -0.244000
322.01, 249.09, 261.75, -47.462000, -2.031000, -0.240000
332.44, 249.09, 261.75, -47.421000, -2.032000, -0.205000
353.31, 238.66, 261.75, -47.470000, -2.033000, 0.030000
342.88, 238.66, 261.75, -47.460000, -2.020000, -0.097000
332.44, 238.66, 261.75, -47.463000, -2.023000, -0.172000
322.01, 238.66, 261.75, -47.471000, -2.021000, -0.198000
311.57, 238.66, 261.75, -47.484000, -2.031000, -0.219000
301.14, 238.66, 261.75, -47.492000, -2.030000, -0.230000
290.70, 238.66, 261.75, -47.492000, -2.031000, -0.237000
280.27, 238.66, 261.75, -47.490000, -2.034000, -0.239000
269.83, 238.66, 261.75, -47.485000, -2.030000, -0.242000
259.40, 238.66, 261.75, -47.479000, -2.025000, -0.251000
248.96, 238.66, 261.75, -47.480000, -2.013000, -0.262000
238.53, 238.66, 261.75, -47.481000, -2.016000, -0.268000
228.09, 238.66, 261.75, -47.484000, -2.011000, -0.275000
217.66, 238.66, 261.75, -47.485000, -2.015000, -0.284000
207.22, 238.66, 261.75, -47.485000, -2.000000, -0.277000
196.79, 238.66, 261.75, -47.480000, -1.996000, -0.282000
186.35, 238.66, 261.75, -47.467000, -2.002000, -0.288000
175.92, 238.66, 261.75, -47.451000, -1.996000, -0.320000
165.49, 228.23, 261.75, -47.494000, -1.973000, -0.359000
175.92, 228.23, 261.75, -47.487000, -1.995000, -0.325000
186.35, 228.23, 261.75, -47.486000, -1.998000, -0.305000
196.79, 228.23, 261.75, -47.485000, -2.002000, -0.289000
207.22, 228.23, 261.75, -47.486000, -2.000000, -0.278000
217.66, 228.23, 261.75, -47.493000, -2.005000, -0.275000
228.09, 228.23, 261.75, -47.490000, -2.011000, -0.277000
238.53, 228.23, 261.75, -47.485000, -2.017000, -0.274000
248.96, 228.23, 261.75, -47.492000, -2.010000, -0.271000
259.40, 228.23, 261.75, -47.488000, -2.022000, -0.255000
269.83, 228.23, 261.75, -47.489000, -2.029000, -0.241000
280.27, 228.23, 261.75, -47.499000, -2.018000, -0.250000
290.70, 228.23, 261.75, -47.493000, -2.023000, -0.235000
301.14, 228.23, 261.75, -47.500000, -2.026000, -0.227000
311.57, 228.23, 261.75, -47.499000, -2.027000, -0.211000
322.01, 228.23, 261.75, -47.497000, -2.025000, -0.195000
332.44, 228.23, 261.75, -47.499000, -2.026000, -0.163000
342.88, 228.23, 261.75, -47.521000, -2.023000, -0.127000
363.75, 217.79, 261.75, -47.673000, -2.039000, -0.170000
353.31, 217.79, 261.75, -47.607000, -2.031000, -0.147000
342.88, 217.79, 261.75, -47.557000, -2.023000, -0.162000
332.44, 217.79, 261.75, -47.532000, -2.014000, -0.181000
322.01, 217.79, 261.75, -47.519000, -2.006000, -0.207000
311.57, 217.79, 261.75, -47.511000, -2.028000, -0.220000
301.14, 217.79, 261.75, -47.503000, -2.019000, -0.241000
290.70, 217.79, 261.75, -47.503000, -2.020000, -0.247000
280.27, 217.79, 261.75, -47.500000, -2.011000, -0.252000
269.83, 217.79, 261.75, -47.499000, -2.009000, -0.244000
259.40, 217.79, 261.75, -47.499000, -2.017000, -0.269000
248.96, 217.79, 261.75, -47.491000, -2.006000, -0.268000
238.53, 217.79, 261.75, -47.491000, -1.998000, -0.281000
228.09, 217.79, 261.75, -47.495000, -1.997000, -0.275000
217.66, 217.79, 261.75, -47.496000, -1.995000, -0.271000
207.22, 217.79, 261.75, -47.494000, -1.988000, -0.285000
196.79, 217.79, 261.75, -47.496000, -1.995000, -0.291000
186.35, 217.79, 261.75, -47.497000, -1.990000, -0.309000
175.92, 217.79, 261.75, -47.511000, -1.981000, -0.314000
165.49, 217.79, 261.75, -47.526000, -1.976000, -0.337000
155.05, 207.36, 261.75, -47.557000, -1.968000, -0.305000
165.49, 207.36, 261.75, -47.539000, -1.971000, -0.313000
175.92, 207.36, 261.75, -47.523000, -1.980000, -0.317000
186.35, 207.36, 261.75, -47.505000, -1.984000, -0.304000
196.79, 207.36, 261.75, -47.503000, -1.984000, -0.298000
207.22, 207.36, 261.75, -47.505000, -2.000000, -0.293000
217.66, 207.36, 261.75, -47.496000, -1.999000, -0.284000
228.09, 207.36, 261.75, -47.500000, -1.995000, -0.294000
238.53, 207.36, 261.75, -47.499000, -2.004000, -0.285000
248.96, 207.36, 261.75, -47.500000, -2.006000, -0.274000
259.40, 207.36, 261.75, -47.501000, -2.020000, -0.273000
269.83, 207.36, 261.75, -47.500000, -2.009000, -0.257000
280.27, 207.36, 261.75, -47.504000, -2.023000, -0.255000
290.70, 207.36, 261.75, -47.506000, -2.018000, -0.255000
301.14, 207.36, 261.75, -47.512000, -2.019000, -0.255000
311.57, 207.36, 261.75, -47.516000, -2.018000, -0.241000
322.01, 207.36, 261.75, -47.524000, -2.017000, -0.226000
332.44, 207.36, 261.75, -47.541000, -2.014000, -0.219000
342.88, 207.36, 261.75, -47.559000, -2.017000, -0.211000
353.31, 207.36, 261.75, -47.593000, -2.019000, -0.227000
374.18, 196.92, 261.75, -47.589000, -1.983000, -0.352000
363.75, 196.92, 261.75, -47.594000, -1.998000, -0.296000
353.31, 196.92, 261.75, -47.575000, -1.995000, -0.261000
342.88, 196.92, 261.75, -47.559000, -2.014000, -0.236000
332.44, 196.92, 261.75, -47.540000, -2.005000, -0.242000
322.01, 196.92, 261.75, -47.534000, -2.006000, -0.244000
311.57, 196.92, 261.75, -47.520000, -2.023000, -0.248000
301.14, 196.92, 261.75, -47.518000, -2.015000, -0.258000
290.70, 196.92, 261.75, -47.511000, -2.013000, -0.265000
280.27, 196.92, 261.75, -47.510000, -2.007000, -0.261000
269.83, 196.92, 261.75, -47.505000, -2.005000, -0.271000
259.40, 196.92, 261.75, -47.506000, -2.011000, -0.271000
248.96, 196.92, 261.75, -47.501000, -2.005000, -0.282000
238.53, 196.92, 261.75, -47.502000, -2.014000, -0.281000
228.09, 196.92, 261.75, -47.502000, -2.004000, -0.287000
217.66, 196.92, 261.75, -47.503000, -1.993000, -0.280000
207.22, 196.92, 261.75, -47.506000, -1.992000, -0.294000
196.79, 196.92, 261.75, -47.508000, -1.987000, -0.286000
186.35, 196.92, 261.75, -47.511000, -1.970000, -0.295000
175.92, 196.92, 261.75, -47.518000, -1.972000, -0.294000
165.49, 196.92, 261.75, -47.525000, -1.982000, -0.296000
155.05, 196.92, 261.75, -47.537000, -1.960000, -0.285000
144.62, 186.49, 261.75, -47.510000, -1.962000, -0.277000
155.05, 186.49, 261.75, -47.517000, -1.975000, -0.291000
165.49, 186.49, 261.75, -47.517000, -1.972000, -0.287000
175.92, 186.49, 261.75, -47.517000, -1.978000, -0.302000
186.35, 186.49, 261.75, -47.515000, -1.995000, -0.302000
196.79, 186.49, 261.75, -47.513000, -1.981000, -0.294000
207.22, 186.49, 261.75, -47.508000, -1.992000, -0.298000
217.66, 186.49, 261.75, -47.505000, -1.993000, -0.295000
228.09, 186.49, 261.75, -47.506000, -2.005000, -0.288000
238.53, 186.49, 261.75, -47.505000, -2.005000, -0.281000
248.96, 186.49, 261.75, -47.509000, -2.009000, -0.287000
259.40, 186.49, 261.75, -47.508000, -2.010000, -0.278000
269.83, 186.49, 261.75, -47.507000, -2.000000, -0.275000
280.27, 186.49, 261.75, -47.509000, -2.000000, -0.264000
290.70, 186.49, 261.75, -47.517000, -2.016000, -0.271000
301.14, 186.49, 261.75, -47.521000, -2.014000, -0.276000
311.57, 186.49, 261.75, -47.525000, -2.013000, -0.266000
322.01, 186.49, 261.75, -47.527000, -2.010000, -0.262000
332.44, 186.49, 261.75, -47.538000, -2.006000, -0.265000
342.88, 186.49, 261.75, -47.549000, -2.007000, -0.276000
353.31, 186.49, 261.75, -47.559000, -1.996000, -0.291000
363.75, 186.49, 261.75, -47.560000, -1.985000, -0.308000
374.18, 176.05, 261.75, -47.540000, -1.973000, -0.317000
363.75, 176.05, 261.75, -47.542000, -1.983000, -0.311000
353.31, 176.05, 261.75, -47.544000, -1.998000, -0.292000
342.88, 176.05, 261.75, -47.538000, -2.002000, -0.283000
332.44, 176.05, 261.75, -47.536000, -1.995000, -0.284000
322.01, 176.05, 261.75, -47.530000, -2.002000, -0.281000
311.57, 176.05, 261.75, -47.527000, -2.004000, -0.278000
301.14, 176.05, 261.75, -47.524000, -2.010000, -0.276000
290.70, 176.05, 261.75, -47.515000, -2.010000, -0.281000
280.27, 176.05, 261.75, -47.515000, -2.009000, -0.278000
269.83, 176.05, 261.75, -47.512000, -2.013000, -0.286000
259.40, 176.05, 261.75, -47.512000, -2.010000, -0.286000
248.96, 176.05, 261.75, -47.510000, -2.003000, -0.285000
238.53, 176.05, 261.75, -47.506000, -1.999000, -0.288000
228.09, 176.05, 261.75, -47.509000, -1.996000, -0.294000
217.66, 176.05, 261.75, -47.514000, -1.998000, -0.293000
207.22, 176.05, 261.75, -47.511000, -1.998000, -0.289000
196.79, 176.05, 261.75, -47.513000, -1.990000, -0.298000
186.35, 176.05, 261.75, -47.515000, -1.988000, -0.289000
175.92, 176.05, 261.75, -47.510000, -1.979000, -0.298000
165.49, 176.05, 261.75, -47.513000, -1.973000, -0.294000
155.05, 176.05, 261.75, -47.508000, -1.963000, -0.287000
144.62, 165.62, 261.75, -47.494000, -1.970000, -0.296000
155.05, 165.62, 261.75, -47.501000, -1.974000, -0.300000
165.49, 165.62, 261.75, -47.510000, -1.987000, -0.296000
175.92, 165.62, 261.75, -47.510000, -1.978000, -0.298000
186.35, 165.62, 261.75, -47.513000, -1.987000, -0.299000
196.79, 165.62, 261.75, -47.514000, -1.986000, -0.307000
207.22, 165.62, 261.75, -47.513000, -1.998000, -0.294000
217.66, 165.62, 261.75, -47.511000, -1.993000, -0.299000
228.09, 165.62, 261.75, -47.516000, -1.996000, -0.293000
238.53, 165.62, 261.75, -47.511000, -2.005000, -0.296000
248.96, 165.62, 261.75, -47.510000, -2.005000, -0.293000
259.40, 165.62, 261.75, -47.512000, -1.999000, -0.294000
269.83, 165.62, 261.75, -47.516000, -2.015000, -0.294000
280.27, 165.62, 261.75, -47.519000, -2.013000, -0.284000
290.70, 165.62, 261.75, -47.518000, -2.017000, -0.285000
301.14, 165.62, 261.75, -47.516000, -2.003000, -0.282000
311.57, 165.62, 261.75, -47.524000, -2.017000, -0.285000
322.01, 165.62, 261.75, -47.520000, -2.011000, -0.286000
332.44, 165.62, 261.75, -47.530000, -1.997000, -0.293000
342.88, 165.62, 261.75, -47.529000, -1.991000, -0.293000
353.31, 165.62, 261.75, -47.533000, -1.988000, -0.309000
363.75, 165.62, 261.75, -47.534000, -1.984000, -0.317000
374.18, 155.18, 261.75, -47.531000, -1.970000, -0.338000
363.75, 155.18, 261.75, -47.518000, -1.981000, -0.332000
353.31, 155.18, 261.75, -47.525000, -1.982000, -0.322000
342.88, 155.18, 261.75, -47.524000, -1.999000, -0.303000
332.44, 155.18, 261.75, -47.522000, -2.002000, -0.302000
322.01, 155.18, 261.75, -47.520000, -2.005000, -0.291000
311.57, 155.18, 261.75, -47.520000, -2.006000, -0.302000
301.14, 155.18, 261.75, -47.519000, -2.014000, -0.296000
